Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,NE,Nebraska,Chase,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.3,13.2,3826,31029,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-101.6941918 40.5303903),449
2021,NE,Nebraska,Clay,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,15.9,,,12.7,19.6,6078,31035,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-98.0508585 40.5236693),450
2021,NE,Nebraska,Cuming,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.4,,,4.4,6.6,8984,31039,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-96.7885168 41.9158651),452
2020,NE,Nebraska,Holt,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,33.7,,,27.1,40.7,10049,31089,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-98.7847662 42.4592867),2296
2021,NE,Nebraska,Kimball,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,73.4,,,68.5,77.9,3412,31105,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-103.7031528 41.1992736),2301
2021,NE,Nebraska,Pawnee,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,9.8,,,8.0,11.8,2548,31133,HLTHOUT,COPD,CrdPrv,COPD,POINT (-96.2452136 40.1377971),2307
2020,NE,Nebraska,Garden,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,10.4,,,6.8,14.6,1847,31069,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-102.3029845 41.6333638),456
2021,NE,Nebraska,Pawnee,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.6,,,12.8,18.7,2548,31133,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-96.2452136 40.1377971),2307
2021,NE,Nebraska,Sioux,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.5,,,3.8,5.3,1143,31165,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-103.7321705 42.4706681),2351
2021,NE,Nebraska,Hooker,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,10,,,8.2,12.2,734,31091,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-101.117324 41.920317),459
2021,NE,Nebraska,Dodge,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,71.9,,,67.7,75.7,37103,31053,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-96.6458524 41.5770082),2248
2021,NE,Nebraska,Custer,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,39.7,,,35.6,43.8,10460,31041,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Antelope,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.9,,,6.9,9.1,6279,31003,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-98.0580367 42.1832253),3141
2021,NE,Nebraska,Polk,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.3,,,15.0,21.7,5174,31143,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-97.5706627 41.1879253),2310
2021,NE,Nebraska,Pawnee,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.3,12.9,2548,31133,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-96.2452136 40.1377971),2307
2021,NE,Nebraska,Pierce,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,28,,,24.1,32.2,7313,31139,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-97.6109917 42.2714129),470
2021,NE,Nebraska,Thayer,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,6.9,,,5.8,8.2,4913,31169,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-97.5962626 40.1738446),2352
2021,NE,Nebraska,Holt,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,28.9,,,25.5,32.5,10049,31089,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-98.7847662 42.4592867),2296
2021,NE,Nebraska,Knox,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.1,,,3.5,4.7,8401,31107,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-97.8913492 42.6344045),2302
2020,NE,Nebraska,Sheridan,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,35.6,,,28.9,42.6,5095,31161,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-102.3682795 42.5122888),2350
2020,NE,Nebraska,Scotts Bluff,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,31.7,,,30.3,32.9,35745,31157,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-103.7015494 41.8503306),473
2021,NE,Nebraska,Douglas,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,18.8,,,16.6,21.0,585008,31055,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-96.1540664 41.2970908),2249
2021,NE,Nebraska,Boyd,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.3,13.1,1789,31015,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-98.7730221 42.8944477),2193
2021,NE,Nebraska,Buffalo,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,76.6,,,73.0,80.0,50339,31019,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-99.0749839 40.8552654),2194
2021,NE,Nebraska,Banner,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.5,,,5.7,9.9,692,31007,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-103.7262626 41.5397495),2190
2021,NE,Nebraska,Lincoln,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,30,,,27.0,33.0,34133,31111,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-100.7444808 41.0503221),463
2020,NE,Nebraska,Cherry,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,63.6,,,60.3,67.0,5458,31031,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-101.0476532 42.571323),2241
2021,NE,Nebraska,Adams,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,13.2,,,11.0,15.4,31027,31001,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-98.5000441 40.5206322),445
2020,NE,Nebraska,Saline,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,35.5,,,28.8,42.3,14192,31151,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Colfax,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,32,,,27.0,37.5,10498,31037,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-97.0889449 41.57496),451
2020,NE,Nebraska,Cedar,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,33,,,26.5,39.6,8330,31027,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-97.2568696 42.6045604),2240
2020,NE,Nebraska,Douglas,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,73.9,,,70.2,77.1,585008,31055,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-96.1540664 41.2970908),2249
2021,NE,Nebraska,Dakota,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.2,,,15.6,21.0,21241,31043,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-96.561327 42.3916244),2244
2021,NE,Nebraska,Nance,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,31,,,26.7,35.4,3390,31125,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-97.9914083 41.4023855),2304
2021,NE,Nebraska,Custer,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.3,13.1,10460,31041,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Nemaha,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,,,6.9,8.5,7064,31127,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-95.8527214 40.3873891),2305
2021,NE,Nebraska,Platte,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,21.8,,,18.5,25.3,34241,31141,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-97.5134673 41.5768655),2309
2020,NE,Nebraska,Dawson,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,26.3,,,21.0,32.7,23898,31047,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-99.8155833 40.86784),453
2021,NE,Nebraska,Madison,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,27.1,,,22.9,31.5,35337,31119,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-97.6068564 41.9099293),3142
2021,NE,Nebraska,Blaine,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.6,,,5.6,10.2,461,31009,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-99.9964074 41.931945),447
2021,NE,Nebraska,Hooker,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,84.5,,,81.7,86.9,734,31091,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-101.117324 41.920317),459
2020,NE,Nebraska,Nuckolls,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,39.4,,,32.0,47.4,4060,31129,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-98.0468422 40.1764918),468
2020,NE,Nebraska,Morrill,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,60.9,,,57.1,64.8,4574,31123,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-102.9905936 41.7322039),467
2020,NE,Nebraska,Phelps,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,44.4,,,35.7,52.9,8937,31137,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-99.4065568 40.5163647),2308
2020,NE,Nebraska,Grant,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,63.1,,,58.8,66.9,579,31075,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-101.7559645 41.9139574),2255
2021,NE,Nebraska,Boyd,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,9,,,7.7,10.4,1789,31015,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-98.7730221 42.8944477),2193
2020,NE,Nebraska,Nuckolls,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,45.5,,,36.7,54.8,4060,31129,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-98.0468422 40.1764918),468
2021,NE,Nebraska,Banner,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,692,31007,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-103.7262626 41.5397495),2190
2021,NE,Nebraska,Scotts Bluff,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.6,,,5.4,7.9,35745,31157,HLTHOUT,COPD,CrdPrv,COPD,POINT (-103.7015494 41.8503306),473
2020,NE,Nebraska,Boyd,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.3,,,76.4,82.2,1789,31015,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-98.7730221 42.8944477),2193
2020,NE,Nebraska,Washington,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.7,,,67.0,75.8,20969,31177,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-96.2245771 41.5339726),2355
2020,NE,Nebraska,Blaine,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.4,,,5.1,12.1,461,31009,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-99.9964074 41.931945),447
2021,NE,Nebraska,Sheridan,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,15.9,,,13.1,19.2,5095,31161,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-102.3682795 42.5122888),2350
2021,NE,Nebraska,Dawes,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3,,,2.5,3.6,8148,31045,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-103.1354358 42.7130379),2245
2020,NE,Nebraska,Seward,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,72.9,,,69.6,76.1,17603,31159,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-97.140383 40.8719439),2349
2021,NE,Nebraska,Valley,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,70.1,,,64.7,75.1,4066,31175,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-98.9834841 41.5640938),2354
2021,NE,Nebraska,Valley,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,24.7,,,20.8,29.1,4066,31175,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-98.9834841 41.5640938),2354
2021,NE,Nebraska,Morrill,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,8.4,,,7.4,9.5,4574,31123,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-102.9905936 41.7322039),467
2021,NE,Nebraska,Antelope,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.9,,,4.9,7.0,6279,31003,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-98.0580367 42.1832253),3141
2020,NE,Nebraska,Grant,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,69.7,,,66.2,73.1,579,31075,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-101.7559645 41.9139574),2255
2021,NE,Nebraska,Boone,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,60.8,,,55.8,65.6,5386,31011,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-98.0704764 41.7039345),2191
2021,NE,Nebraska,Saline,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,7.6,,,6.3,8.8,14192,31151,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-97.131755 40.5168024),472
2021,NE,Nebraska,Lancaster,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.6,,,5.9,7.4,324514,31109,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-96.6886584 40.7835474),462
2021,NE,Nebraska,Loup,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,9.6,,,8.2,11.2,604,31115,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-99.5098521 41.9031834),464
2020,NE,Nebraska,Johnson,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,44.6,,,35.7,53.3,5316,31097,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-96.2652638 40.3949552),461
2021,NE,Nebraska,Brown,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.2,,,8.6,12.0,2908,31017,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-99.9239198 42.3595618),448
2021,NE,Nebraska,Hall,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,15.9,,,12.7,19.1,61979,31079,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-98.5026645 40.8660265),3156
2021,NE,Nebraska,Thayer,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,9.9,,,8.7,11.2,4913,31169,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-97.5962626 40.1738446),2352
2021,NE,Nebraska,Sheridan,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,68.3,,,62.9,73.6,5095,31161,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-102.3682795 42.5122888),2350
2021,NE,Nebraska,Seward,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,5.5,,,4.7,6.6,17603,31159,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-97.140383 40.8719439),2349
2021,NE,Nebraska,McPherson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,16.6,,,12.8,21.0,379,31117,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-101.1208507 41.6484137),465
2021,NE,Nebraska,Frontier,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,2.8,,,2.4,3.3,2555,31063,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-100.4066834 40.5309469),455
2021,NE,Nebraska,Blaine,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,10.9,,,9.0,13.2,461,31009,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-99.9964074 41.931945),447
2021,NE,Nebraska,Perkins,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,23.3,,,19.7,26.9,2832,31135,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-101.6274676 40.8576462),469
2020,NE,Nebraska,Scotts Bluff,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,58.7,,,55.2,62.1,35745,31157,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-103.7015494 41.8503306),473
2020,NE,Nebraska,Otoe,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,40.5,,,32.9,48.2,15930,31131,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-96.1310274 40.6379916),2306
2021,NE,Nebraska,Custer,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.6,,,14.8,20.7,10460,31041,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-99.7268662 41.3938927),2243
2021,NE,Nebraska,Dawson,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,19.4,,,16.3,22.8,23898,31047,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-99.8155833 40.86784),453
2021,NE,Nebraska,Howard,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,9.8,,,8.3,11.6,6531,31093,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-98.5133417 41.2168513),460
2021,NE,Nebraska,Merrick,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.3,,,3.7,5.2,7665,31121,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-98.0310573 41.1697896),466
2021,NE,Nebraska,Colfax,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,16.1,,,13.3,19.4,10498,31037,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-97.0889449 41.57496),451
2021,NE,Nebraska,Howard,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.7,7.0,6531,31093,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-98.5133417 41.2168513),460
2020,NE,Nebraska,Arthur,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,64.9,,,61.3,68.5,439,31005,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-101.6959166 41.5719297),446
2021,NE,Nebraska,Dakota,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,13.7,,,11.5,16.3,21241,31043,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-96.561327 42.3916244),2244
2021,NE,Nebraska,Richardson,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,62.5,,,57.7,67.0,7759,31147,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-95.7186026 40.1237427),2396
2020,NE,Nebraska,Dixon,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,39.9,,,31.2,48.2,5545,31051,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-96.8557845 42.4850864),2247
